epoch,train_loss,val_loss
1,0.012569115747912573,0.0016485657179146074
2,0.003947884793608234,0.0021076486445963383
3,0.0028586738581697527,0.0008941160176618723
4,0.0023887651220250586,0.0014058527303859591
5,0.0021382695816170713,0.0012951241951668635
6,0.002053890932494631,0.0012120652390876785
7,0.001948837898313426,0.0010928415867965668
8,0.0019225993175775958,0.0010812546097440645
9,0.0020190917242031833,0.0014158062695059925
10,0.0019299687119200826,0.0009887369305943139
11,0.0018415384424420504,0.0012541111063910648
12,0.0018703274948235888,0.0014523001154884696
13,0.0019365919646448814,0.0014445865526795387
14,0.0018107711355416821,0.001182078180136159
15,0.0017018799687950658,0.0009696437482489273
16,0.0017979027470573783,0.0006790799779992085
17,0.0019493384662872325,0.0017580694111529738
18,0.0018440852783477078,0.001013278066238854
19,0.0018260874337731646,0.0013483406510204077
20,0.0020148660808515092,0.0014940265973564237
21,0.0019406885839998722,0.001886397076305002
22,0.0018482664689564933,0.0016979174106381834
23,0.001713385832352707,0.0008906788789317943
24,0.0018216200047530807,0.0016391605895478278
25,0.0018221307456350098,0.0008379394803341711
26,0.0019056125132080454,0.0009556346121826209
27,0.002063123992859171,0.001568084437167272
28,0.0018867252018445958,0.0007446271665685344
29,0.001727179973386228,0.0007744229424133664
30,0.0018253077376777162,0.0009278940851800144
31,0.0017686261025329048,0.0010066039285447914
32,0.001740839878598658,0.0007425107032759115
33,0.0017916047676967888,0.0008470065313304076
34,0.001955951635654156,0.001993520825635642
35,0.0020038831728295637,0.0009896586307149846
36,0.0018961303777849446,0.001571101602166891
37,0.001913877329430901,0.0008744555962039158
38,0.0018494355205733043,0.0008352189834113233
39,0.0017992527618144567,0.0007052764412946999
40,0.001698946965356859,0.0008891407633200288
41,0.0019039719347627116,0.0008153302496793913
42,0.0019879695028066635,0.0011008889268850908
43,0.0016563752612385612,0.0013389773084782064
44,0.0017392490542708682,0.0013788342475891113
45,0.0016449914009381945,0.0014931957121007144
46,0.0017234178242058707,0.0012019764981232584
47,0.0018503071758179711,0.001580102281877771
48,0.001702563980450997,0.001316742185736075
49,0.001763604232110083,0.0009623793594073504
50,0.0018855742572878415,0.0019339147256687284
51,0.0017974730043743665,0.0008569503697799519
52,0.0017369410667855006,0.0007718415618001018
53,0.0016690922829394157,0.0008319859771290794
54,0.0017535794848719467,0.002077571436529979
55,0.0017402216415995588,0.0016007088706828654
56,0.001747010938393382,0.0010063215377158485
57,0.00182618684350298,0.0008231127012550132
58,0.0019972142226134357,0.001627673686016351
59,0.0017256906094889229,0.001931343082105741
60,0.001657737042898169,0.001172249103547074
61,0.0015921557877356042,0.0011691820836858824
62,0.0017788663524417924,0.0008846329619700555
63,0.001767087154663526,0.0008925115544116125
64,0.0016840427863196684,0.0010887238167924806
65,0.0016147852069340073,0.001142709152190946
66,0.001649761124728964,0.0010916934043052606
67,0.0016328191402583169,0.0007751251250738278
68,0.001665268218717896,0.0008678185586177278
69,0.0015482175020644297,0.001167040943983011
70,0.00153331238274964,0.001090196441509761
71,0.001675796748783726,0.001600344927283004
72,0.0015531282674951048,0.0010627196461427957
73,0.0016329301377901663,0.001814719580579549
74,0.0015652082914199966,0.0009367066959384829
75,0.001558928956420949,0.0012089046358596534
76,0.0015529884168734918,0.0014235692797228694
77,0.0015357405018921082,0.0012344841816229746
78,0.0014722038938019138,0.0008697024895809591
79,0.0015334003390027927,0.0009526410285616294
80,0.001629547502558965,0.000887321526533924
81,0.0015997742034065037,0.0010537923662923276
82,0.0015560112750300993,0.0009046863779076375
83,0.0016242181434510993,0.0010209949905402027
84,0.001639259925398689,0.0014357375912368298
85,0.0016115900630561204,0.0011430945596657693
86,0.001708834503705685,0.00236071104882285
87,0.001816815033984872,0.0019036454323213547
88,0.001873911850942442,0.002263949892949313
89,0.0016874990318543636,0.002164857112802565
90,0.0015793883582003987,0.0007298920645553153
91,0.0015549596148328139,0.0007972386083565652
92,0.0015389651525765657,0.0008291451649711234
93,0.001654271322947282,0.0010486050450708717
94,0.0014936671896766012,0.0013037689204793423
95,0.0015383577332473719,0.0012938600266352296
96,0.0015680128439831047,0.0016793617978692055
97,0.0015831441314031298,0.0015742315154056996
98,0.0014973615672296057,0.0014208808715920895
99,0.0015479890056527578,0.0015455462562385947
100,0.0017591798678040504,0.0020922527473885566
101,0.0017433459691416759,0.0016947536496445537
102,0.0015632938772726518,0.0014060026733204722
103,0.0016615161260303396,0.0008892574151104782
104,0.0017126990088190024,0.0011831480078399181
105,0.0017041196921267188,0.001722786546451971
106,0.0016743875144479366,0.0018187327950727195
107,0.0015867721611777176,0.0020853138412348926
108,0.0017916077855401314,0.0020331599516794086
109,0.0015108708937007647,0.0011866745917359367
110,0.0015054579483918273,0.0009596598320058547
111,0.0016223744202691775,0.002552419784478843
112,0.0014867830591706128,0.0017785882810130715
113,0.0015573118132754015,0.0020082944247405976
114,0.0016219382568334157,0.002217828994616866
115,0.0016701911898473133,0.0020039501250721514
116,0.0015863712894945191,0.0013474906445480883
117,0.0015409502935094328,0.0009840424936555792
118,0.0016132736077102332,0.0009074660156329628
119,0.0015679620779477633,0.0008296220803458709
120,0.0015820616032355106,0.001504797488451004
